annotation_id	run_at	result	error
f690e5cb1bc1ff9f70b343b13a29d6a2	2026-02-26 20:48:50	success	NA
fa88b36725d4eff5141eeeac33455fe9	2026-02-26 20:49:33	success	NA
fec3501f05265e31a93a5527b65ac8b4	2026-02-26 20:50:53	success	NA
02a191bcc847dc33554f7cd5aaa38470	2026-02-26 20:46:07	success	NA
07e214ef3d240b6a7bfea77c4c95fdf4	2026-02-26 20:47:14	success	NA
0c26c99ef7b7fce2f272c0f0e9aa177b	2026-02-26 20:47:34	success	NA
10d8338edd56bed8c46765ac9fd4056b	2026-02-26 20:49:53	success	NA
14f18f0078763325d1c0a7810e1fe654	2026-02-26 20:50:37	success	NA
196a0501199edffd3a83a74489bbd760	2026-02-26 20:51:34	success	NA
1e022651486e2cb0a045342da07cc7c4	2026-02-26 20:53:24	success	NA
229162dd54aedc9241c831b7221bbc32	2026-02-26 20:53:48	success	NA
2738fe3d4a1d303fa622a3c9d0ac94d1	2026-02-26 20:54:04	success	NA
2b59fd7016d34f7989f5360f87c7a7b2	2026-02-26 20:54:25	success	NA
2fe6fe18340d536f5c26d72a64b7df7b	2026-02-26 20:55:03	success	NA
342ad822a20e1972a1130c2744649f5d	2026-02-26 20:57:20	success	NA
38fed26a8c1e59d87ad0d6ed8d6c5adc	2026-02-26 20:58:07	success	NA
3df57ebbe234622887cb5f9d4510eba1	2026-02-26 20:59:04	success	NA
42654defe719665d0aed54e1a45a9d53	2026-02-26 21:00:04	success	NA
4709a3365e84141fb38e32ed7f234176	2026-02-26 21:02:46	success	NA
4baaa81d045927d2a5e3aed082cd63f1	2026-02-26 21:05:09	success	NA
502dd3c2bfbf70efa05cce8baeb1c63e	2026-02-26 21:05:27	success	NA
54c00f694d324dbba7639c466a807204	2026-02-26 21:05:46	success	NA
58df0647c226fcf8a2b266f8da22fb1a	2026-02-26 21:06:09	success	NA
5d3df30bfb716926b5c6ee9d4fb4ae74	2026-02-26 21:06:33	fail	"FASTA index file /tmp/tmp.auDE3R0jUx/input.fna.fai created.
Error parsing strand (?) from GFF line:
NC_012119.1	RefSeq	mRNA	21504	610858	.	?	.	ID=rna-ViviM_p002;Parent=gene-ViviM_p002;Dbxref=GeneID:7498511;exception=trans-splicing;gbkey=mRNA;gene=nad1;locus_tag=ViviM_p002
"
618c6bd28d6a95c4a2de528697906459	2026-02-26 21:06:51	success	NA
65e89e692518d841b70543d54cf7f11f	2026-02-26 21:06:58	success	NA
6a23f7fa7ceaad62b41ce3f7bfccb202	2026-02-26 21:09:37	success	NA
6e898318110214f968340cd06772afcd	2026-02-26 21:09:59	success	NA
73482c9bc010e0991d7ed731fc8d2a6a	2026-02-26 21:10:20	success	NA
780f2261ac4d6532048ad4408c28b1e3	2026-02-26 21:11:20	fail	"FASTA index file /tmp/tmp.qO1aaFOaGv/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
7cc9a167697691f0d3bd65c58c31197d	2026-02-26 21:12:10	success	NA
80cf5278c2f9d541bf799459703841be	2026-02-26 21:12:47	success	NA
85b39713fa89d05ccadbc0632bbf1f51	2026-02-26 21:13:27	success	NA
8a37f7e834930641f0cbf6de1ba5d3d9	2026-02-26 21:13:48	success	NA
8ec5ebcbe36243ad5d64c39ad0487798	2026-02-26 21:14:03	success	NA
9301af1f21b0f5be1d628cba5ff692e4	2026-02-26 21:15:02	success	NA
975cd4c4263b190008c3bbc66ec32afe	2026-02-26 21:15:19	success	NA
9bb92d7fb5adecd281eb4df274a85564	2026-02-26 21:15:53	success	NA
9fec8ee39ac27b5443338dbfd8bd3037	2026-02-26 21:16:19	success	NA
a40b1bb9c6c69ab4afb7c9864969236c	2026-02-26 21:16:48	success	NA
a8aad265c944a65be2a38ebb56725ee5	2026-02-26 21:17:17	success	NA
acdc69ca9d56d010696a97add163da26	2026-02-26 21:17:57	fail	"FASTA index file /tmp/tmp.CrjmnAi3AJ/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
b120b9a6a9f0faa5d62c41b0587625d9	2026-02-26 21:18:19	success	NA
b570599e4d5e0f3edb252aebf43af15e	2026-02-26 21:19:27	success	NA
b9c213772ba8cd1846f6985ccf95b7de	2026-02-26 21:19:42	success	NA
be559f37e8b72957476304c6ae979f39	2026-02-26 21:19:59	success	NA
c34806723fccf7bfc243fb32c26dec90	2026-02-26 21:20:24	success	NA
c73a4efdc5274c3d5a328bb751bda5f5	2026-02-26 21:20:53	success	NA
cb7ec49545d2fdc8b91e09281736affb	2026-02-26 21:21:21	success	NA
cfa57afc41cb83705456be82889b0169	2026-02-26 21:21:53	fail	"FASTA index file /tmp/tmp.sUZvj4lc6y/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
d45ddffacf007a0c1829e235a4cd0ad9	2026-02-26 21:22:54	success	NA
d8f427ae3ce348f1227a9d91c06b37c5	2026-02-26 21:23:39	success	NA
dd37e6ba1648e4d6babb2725cee593f4	2026-02-26 21:23:58	success	NA
e15045de7d646b7acd17f88264981a9c	2026-02-26 21:24:33	success	NA
e5c133d773125c548ed9f12ae48dfb2a	2026-02-26 21:25:10	success	NA
ea27e46da2667b61408766568cc05efd	2026-02-26 21:25:54	success	NA
eecf1824dc2ee9745c2340cb28d451f1	2026-02-26 21:26:19	success	NA
f29e7f4192af8a5063fb86aa1e046eb4	2026-02-26 21:26:38	success	NA
f694fe32c92551a4e6c513e941694587	2026-02-26 21:26:58	success	NA
fa8b4717d36e28198a4648843642febb	2026-02-26 21:29:11	success	NA
fed6e8e12c2c426b985c8ef8307f35da	2026-02-26 21:29:37	success	NA
02a3c5b9ee8fac7efe339468b062b7aa	2026-02-26 22:41:03	success	NA
07eb18a69f31f0559811d4a68037dccd	2026-02-26 22:41:31	success	NA
0c28f9621c2b2de48c1f41c733692e02	2026-02-26 22:41:56	success	NA
10dbc7fe0ffa4fd6191ed3fe1030276d	2026-02-26 22:42:15	success	NA
14f81faf0d9b9d6e84ae9d1f003f92b8	2026-02-26 22:43:03	success	NA
197bc7e43f2364c5fb8cc05a1293b6a1	2026-02-26 22:44:11	success	NA
1e03ce79a9bedda1aa006ec8554640b7	2026-02-26 22:44:56	success	NA
22950e90bb3c7cc196023fc9b39100ec	2026-02-26 22:45:19	success	NA
273c1c4b7883dcbd024e583d791bd57d	2026-02-26 22:45:51	success	NA
2b5ded34234300592938f16ae6bd5b12	2026-02-26 22:46:35	success	NA
2fe88d4726a290b2992006fd23071aa9	2026-02-26 22:46:57	success	NA
34395c65928428f85a77ba82c32f6a47	2026-02-26 22:47:09	success	NA
390344246146b481eb9ea155a74816d8	2026-02-26 22:47:30	success	NA
3e00a797ba3bd7ad7175975c5aaadb77	2026-02-26 22:48:08	success	NA
4273ab22d214b0e76f5473b02252c509	2026-02-26 22:49:17	success	NA
470cbf8f101c325d568a82ad2d7333c0	2026-02-26 22:51:40	success	NA
4babce440318deef2bd33b5807b232cf	2026-02-26 22:51:58	success	NA
50358e7251414391c89744323253a172	2026-02-26 22:52:13	success	NA
54c7756f549ffa0f9236fe8905b0c3bc	2026-02-26 22:52:49	success	NA
58e1f0556edd42450ae24fbf6a147bb8	2026-02-26 22:53:28	success	NA
5d3ef05b57834318118528c2307945d5	2026-02-26 22:54:21	success	NA
619e71cff4ea4dd169ca3ed4b5494bc8	2026-02-26 22:55:07	success	NA
65e8ed28da69e4b8be9e0f3c16c3dc36	2026-02-26 22:57:52	success	NA
6a2745e1f8286fbf2d18df20aa7b77c2	2026-02-26 22:58:30	success	NA
6e8a0e7ab2c9388762b2315ff5e879a5	2026-02-26 22:58:59	success	NA
7352ac0a251aaf61dd73b8c3f39c10c7	2026-02-26 22:59:34	success	NA
7810904db5bd88fea9e2668704d00119	2026-02-26 23:00:12	success	NA
7ccabf085a63ff7fc6872d1a4e3b284b	2026-02-26 23:01:14	success	NA
80d94f8e964caa08c0202ccc0ea28666	2026-02-26 23:01:58	success	NA
85b89f3ed71638475676ba8a99e0c960	2026-02-26 23:02:53	success	NA
8a3cc37e17b533b2c67d065d1d06c62d	2026-02-26 23:04:34	success	NA
8ec60034489e5fd2ef42f5914b7a8cab	2026-02-26 23:05:52	fail	"FASTA index file /tmp/tmp.VUZYVy8ddG/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
930329f10fbc01b07cf5e4aff2eb98b2	2026-02-26 23:05:57	fail	"FASTA index file /tmp/tmp.0QyOuNnWKQ/input.fna.fai created.
"
976735f425cdb7e89837018f4afb5311	2026-02-26 23:06:11	success	NA
9bbfc18f09a42f61187bff9a7c080495	2026-02-26 23:07:04	success	NA
9fed2bd6abd5c3c5f54e2b3c5c629cdf	2026-02-26 23:07:25	success	NA
a40c93ffaf57b36a838ef1da93dd5c49	2026-02-26 23:07:50	success	NA
a8ad614d377880e0f9152f4a71c900c4	2026-02-26 23:08:19	success	NA
ace329111ab4578da6f75bb512e10b6c	2026-02-26 23:08:23	fail	"FASTA index file /tmp/tmp.9a482tfQeH/input.fna.fai created.
"
b1214391eb25d4bbade1a420892e34ef	2026-02-26 23:09:28	success	NA
b573188ea1463834fd07d1840ecadab8	2026-02-26 23:10:13	success	NA
b9db9c667beb6464527b74e360126278	2026-02-26 23:10:36	success	NA
be5f421c1d10cb02bc8f975969d70a47	2026-02-26 23:11:03	success	NA
c34bcd3a55dd0027f331e2be7ebf58b8	2026-02-26 23:12:46	success	NA
c73d5030bd40d2aa00591088813fc833	2026-02-26 23:13:09	success	NA
cb8547c605d75d01fb76f5e6a230daa5	2026-02-26 23:14:05	success	NA
cfaa6fb9bcea15de2ecbc904092cbc53	2026-02-26 23:14:19	success	NA
d46054786b66bbb5f13f5a3c0fa8d1e8	2026-02-26 23:14:30	success	NA
d8f77f56a741cf6c26c5813a017083ab	2026-02-26 23:15:08	success	NA
dd390f715b73c7fe3274f5a379eb1c13	2026-02-26 23:17:20	success	NA
e156b7ab1ea1ac94792abb88cfd26581	2026-02-26 23:17:41	success	NA
e5c32da737931a368f138839ef699837	2026-02-26 23:18:22	fail	"FASTA index file /tmp/tmp.K44vZozeoC/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
ea2a6229820e7bc3e76fe97bec885b9b	2026-02-26 23:18:42	success	NA
eecfd35be38f9dd06532fd76c3088aaa	2026-02-26 23:19:07	success	NA
f2a331e0a4cbaeeb50809069b59df324	2026-02-26 23:19:39	success	NA
f69619ebc4de948cd5d769b5960afdf3	2026-02-26 23:20:38	success	NA
fa96f7f5a1f3c76f5d598e180fe80795	2026-02-26 23:20:59	success	NA
feda53455663a3967b3e0a36bc80d33e	2026-02-26 23:21:20	success	NA
02aecea31678ca7ed00931dbd6543d58	2026-02-26 21:33:40	success	NA
07ec7ba649d583d94419beec6b31b7fd	2026-02-26 21:33:56	success	NA
0c2d55e09b20df1580eb8c4b1b39babf	2026-02-26 21:35:13	success	NA
10ddcdbadc2bf274ac727bee4d056e40	2026-02-26 21:36:50	success	NA
14f8b2dc4d78fc3d6c55593bd3f73403	2026-02-26 21:37:30	success	NA
197d7cf075fec859489d215b6f40fd4e	2026-02-26 21:37:50	success	NA
1e07b41887a1560c7172e3834fcffa26	2026-02-26 21:38:08	success	NA
229f0ba40999d31869966f262dfcad3b	2026-02-26 21:38:24	success	NA
273cf047e9c4aaa2fafcfb4857da42ca	2026-02-26 21:39:59	success	NA
2b6aa805c44d3a1e8655e28af68d18b1	2026-02-26 21:40:39	success	NA
2fec67cbbff5d9b8a87e9702d5857833	2026-02-26 21:41:19	success	NA
343bd7c601bacbb9ecb6443ef4e92245	2026-02-26 21:42:32	success	NA
39088d5225ef91511e8103e6702257cf	2026-02-26 21:42:47	success	NA
3e011d54408d5c7e5eb02d6f01131da7	2026-02-26 21:44:36	success	NA
427e892dd5e3220f3f5f813e4adcc6a1	2026-02-26 21:45:36	success	NA
4713f7e6045e310204a6f0d0ae88ecc2	2026-02-26 21:46:21	success	NA
4badd86d11dcb2be47c848174700ae33	2026-02-26 21:46:58	success	NA
50413ed98b97c8359287a33c17fbc2ef	2026-02-26 21:47:18	success	NA
54cb276531de3b3e420419e49581138f	2026-02-26 21:48:36	success	NA
58e40a0336b663285e06113fe23b8e38	2026-02-26 21:49:00	success	NA
5d40d40c7855c86bd7d2ab0d4eea473b	2026-02-26 21:49:31	success	NA
61a7a1fd6e3ddc7a133504b9fcf09959	2026-02-26 21:49:51	success	NA
65e917ccd63d632b2a7c18efccd83da1	2026-02-26 21:49:53	fail	"FASTA index file /tmp/tmp.VaNh3Rvruj/input.fna.fai created.
free(): invalid next size (normal)
/home/runner/work/BUSCO-tracker/BUSCO-tracker/scripts/01_extract_proteins.sh: line 59: 11117 Aborted                 (core dumped) gffread -g ""$FASTA_FILE"" -y ""$ALL_PROTEINS_OUTPUT"" ""$GFF_FILE""
"
6a288d30e139b2c3949db59e5fa6a13e	2026-02-26 21:50:12	success	NA
6e8e0cff13e846b0c1be4ffa00736573	2026-02-26 21:50:12	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/848/705/GCA_030848705.1_IITP_Hsosn_ver7/GCA_030848705.1_IITP_Hsosn_ver7_genomic.gff.gz: Forbidden
7354300924c598fb522f61e605e9e9e1	2026-02-26 21:50:33	success	NA
781e9e329efafafbf742357a7a3e9b32	2026-02-26 21:50:57	success	NA
7ccbe2af2103de26ac9e2afb9272ddfd	2026-02-26 21:51:56	success	NA
80dc3969c1618fa05e95cb4e329dead7	2026-02-26 21:52:47	success	NA
85bf5c24ff85a1740d2fa013aa0bb797	2026-02-26 21:54:04	success	NA
8a3e1a363cfc1c665ea292d4f007dc5c	2026-02-26 21:54:35	success	NA
8ed31759d35960378073f736e53962f4	2026-02-26 21:55:00	success	NA
9304d129f66e58e8702437bce3c176e3	2026-02-26 21:55:14	success	NA
9768d8d80cb16769fc5bef9d16087bf8	2026-02-26 21:55:51	success	NA
9bd09bcea3a2e3e8a07734807b2b6242	2026-02-26 21:56:16	success	NA
9ff27328913dc9d52aabc013f7732cf7	2026-02-26 21:56:51	success	NA
a40cc62475f0ed299931b602125e7514	2026-02-26 21:57:15	success	NA
a8b3df096ebdf9827c9df8b0d1d340da	2026-02-26 21:57:38	success	NA
ace5c504dac9cac03b63b2d64b27ca5a	2026-02-26 21:57:51	success	NA
b124adcd8c687bbec2d48c5c70d46b12	2026-02-26 21:58:00	success	NA
b5734942b4cce69fe7d6ce0eb099278b	2026-02-26 21:58:36	success	NA
b9dc7d7763d3169a4efcf88d6f65b4df	2026-02-26 22:00:04	fail	"FASTA index file /tmp/tmp.liFijZRNPx/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
be74a8b8e3bc0f5df282e4b1ea037a6a	2026-02-26 22:00:23	success	NA
c34e23ac73a04b9e2cad1f5adcd21272	2026-02-26 22:01:46	success	NA
c748fe7ee839814836627e4528bd8edf	2026-02-26 22:02:31	fail	"FASTA index file /tmp/tmp.EzFokTokjZ/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
cb8cf1ad5092eab39993fbc19eff46b7	2026-02-26 22:03:56	success	NA
cfafd601454dd9df0485060edf03fbba	2026-02-26 22:04:10	success	NA
d46071dfad9420b40c0f85ee9652b997	2026-02-26 22:04:33	success	NA
d8faf95712e90c4627d17ed093e2fb11	2026-02-26 22:04:56	success	NA
dd3b46d0d6f25f57a141e5d06ce4c987	2026-02-26 22:05:17	success	NA
e15712e6b9d8b1132e01aa4e4ea6df2a	2026-02-26 22:05:32	success	NA
e5c521cd3196f6e8f1569b324dd5825f	2026-02-26 22:05:50	success	NA
ea2ddfb7de1eb0a64ece91a32ecb4ba3	2026-02-26 22:06:15	success	NA
eed1a13edc4a5c4fc2f3a35d275307c3	2026-02-26 22:06:29	success	NA
f2ae06f4671ec802319930e009ab9fd8	2026-02-26 22:07:30	fail	"FASTA index file /tmp/tmp.KxrKBS668L/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
f69df8030772f32fe0e83a96fc75c82f	2026-02-26 22:07:53	success	NA
fa9700d20a9ac2fd0b8875c319fea11b	2026-02-26 22:09:21	success	NA
fedfb603017e78974cc1af893306377a	2026-02-26 22:10:05	success	NA
02b2bf4a86bc8fbed20124ebe52c1c07	2026-02-26 23:05:17	success	NA
07f2544d8b93d265cbef676b94543a41	2026-02-26 23:05:36	success	NA
0c30d9774e8200331f3d885b494102f0	2026-02-26 23:08:06	success	NA
10e662b2328a95b51bc6db2b8f985170	2026-02-26 23:09:15	success	NA
14fb86e013e742a17a9e3c9992350aec	2026-02-26 23:11:46	success	NA
1980ec0e3f642235138ebe83fe4bc21e	2026-02-26 23:12:37	success	NA
1e0dd4f5e71f3994078e7933d8ef4752	2026-02-26 23:13:17	success	NA
22ab778dd311fc809d1cf2e7e72e11da	2026-02-26 23:14:15	success	NA
2745099a1446e7aa7a8bd2b17c049aa0	2026-02-26 23:15:32	success	NA
2b6eb33309d616065b7ff06334cfe05a	2026-02-26 23:17:28	success	NA
2fee67f036e726c55796769374a7cbd7	2026-02-26 23:18:41	success	NA
344fe6aec33cc9617d5b752237a372e9	2026-02-26 23:21:05	success	NA
390c57b1eaa916c32ffd7f1449d7af41	2026-02-26 23:21:47	success	NA
3e059137e644c2f7b97aea60ace33ad3	2026-02-26 23:22:07	success	NA
427f27dc8e916bf7a73795b52b58f41b	2026-02-26 23:22:41	success	NA
471a5e1754f30d846c63317d1de94509	2026-02-26 23:22:42	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/105/135/GCA_002105135.1_Synrac1/GCA_002105135.1_Synrac1_genomic.fna.gz: Forbidden
4bae7fe593032fcc9df71d34fb6b9e40	2026-02-26 23:22:55	success	NA
504558e5b3be33110b060570eadd76bc	2026-02-26 23:22:57	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/783/145/GCA_949783145.1_Hvulgare_cv_Chikurin_Ibaraki1_BPGv2/GCA_949783145.1_Hvulgare_cv_Chikurin_Ibaraki1_BPGv2_genomic.fna.gz: Forbidden
54ccfd05f7549787fd27945d4fbf498e	2026-02-26 23:24:33	success	NA
58e4fe352fe2d61fe49760df4cb80f39	2026-02-26 23:26:09	success	NA
5d46e38d2e44e5a4ef7e516094d4d97d	2026-02-26 23:26:32	success	NA
61af6e4b0fc0e2971e4d9e4e03215200	2026-02-26 23:26:46	success	NA
65e9e138fc85c8c6f804ba9583fcf2e1	2026-02-26 23:27:09	success	NA
6a2d2afc492b74e999355bb14e6e0fd9	2026-02-26 23:28:03	success	NA
6e9addc9c73d0ad003cd765faf11e74a	2026-02-26 23:28:23	success	NA
7354f9ee94d792355c530b1f7a26c97c	2026-02-26 23:28:23	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/891/345/GCA_029891345.1_Daus_2.0/GCA_029891345.1_Daus_2.0_genomic.gff.gz: Forbidden
78204598c2ad0ee2a74b6928bcd3a93a	2026-02-26 23:29:06	success	NA
7cd450c9923bc8d11282caaefe4e9916	2026-02-26 23:29:56	success	NA
80dda38a5051061929ba23812bda1335	2026-02-26 23:30:17	success	NA
85bf7683fe0c31b1e8f135b98adfd8b1	2026-02-26 23:32:08	success	NA
8a5439a1bac74942f8dd7a050e323cd1	2026-02-26 23:32:29	success	NA
8ed4ba3dcf0128449ecfcb732aa9a544	2026-02-26 23:33:19	success	NA
93072cf37d75c6f8494ef1ae6e8f2cbe	2026-02-26 23:34:26	success	NA
976a0eee7977fc217ad5e148ac88265c	2026-02-26 23:34:27	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/827/695/GCA_028827695.1_ASM2882769v1/GCA_028827695.1_ASM2882769v1_genomic.fna.gz: Forbidden
9bd5c5742e202cbd8ed55dad33399d14	2026-02-26 23:35:50	success	NA
9ff772ce38e2ebf0f319e40e5801decb	2026-02-26 23:36:56	fail	"FASTA index file /tmp/tmp.Aj7WzkJD9M/input.fna.fai created.
Error parsing strand (?) from GFF line:
NC_042756.1	RefSeq	mRNA	119185	219853	.	?	.	ID=rna-FKU89_mgp27;Parent=gene-FKU89_mgp27;Dbxref=GeneID:40498719;exception=trans-splicing;gbkey=mRNA;gene=nad5;locus_tag=FKU89_mgp27
"
a40df0263f811be7148fdd88e2fb9e9b	2026-02-26 23:37:18	success	NA
a8b540feaa135457fcfc4a410f58c00e	2026-02-26 23:38:21	success	NA
ace6a846175f3b10b8e6304558defcee	2026-02-26 23:39:03	success	NA
b1280c51ea6c7e02da8bc33075a73208	2026-02-26 23:40:24	success	NA
b5739a430d62be1ee93be9f98a383978	2026-02-26 23:40:47	success	NA
b9e337b8e0bf90cc10126dd317a153b8	2026-02-26 23:41:15	success	NA
be74ea2e0cb1783baa83ee6c99326824	2026-02-26 23:42:28	success	NA
c35094c487ea29a5fbe725c6739c95fe	2026-02-26 23:42:52	success	NA
c750b890c6b56eb54e22e4f3f0fe3493	2026-02-26 23:43:21	fail	"FASTA index file /tmp/tmp.LB0hNSQCFN/input.fna.fai created.
Error parsing strand (?) from GFF line:
NC_025339.1	RefSeq	mRNA	77271	149479	.	?	.	ID=rna-N623_p040;Parent=gene-N623_p040;Dbxref=GeneID:10743906;exception=trans-splicing;gbkey=mRNA;gene=rps12;locus_tag=N623_p040
"
cb95a50bce589383f4f828b1247165af	2026-02-26 23:43:41	success	NA
cfb2090b51e84a9dc6ed155fe2434b3b	2026-02-26 23:45:28	success	NA
d463c79ce85620f4e79ebfe523bda310	2026-02-26 23:46:46	success	NA
d900603c89875629bafc9f6afc1e2b1c	2026-02-26 23:47:06	success	NA
dd456736de033e595133b1ae14d1a39d	2026-02-26 23:47:26	success	NA
e159d7514354b30cf6f96cc24d9fd42e	2026-02-26 23:49:19	success	NA
e5c559781f0c1047579105db59cedd69	2026-02-26 23:49:33	success	NA
ea33aab03634d6e4e2964b05bd364f37	2026-02-26 23:49:52	success	NA
eed1b0c5a939b160d248e992377c0393	2026-02-26 23:50:18	success	NA
f2b1b920d5c8327f4e931bb45ba011bb	2026-02-26 23:51:06	success	NA
f6a6916d103f710a40d00d79227fc459	2026-02-26 23:51:28	success	NA
fa9ac8de3686d637115ca062ccdf4731	2026-02-26 23:51:57	success	NA
fee02a23859ff0bca2eb1c593480c31d	2026-02-26 23:52:57	success	NA
02b460d0f6f3d336e19050069e6b0f80	2026-02-26 21:08:47	success	NA
07fb23a367220dd69925358f16f190a1	2026-02-26 21:08:50	fail	"FASTA index file /tmp/tmp.RJSSyEuHyP/input.fna.fai created.
"
0c3a44d5a579c17b10cde6d9b307479a	2026-02-26 21:09:12	success	NA
10eb0f3ae4281da58216dd514d114fd2	2026-02-26 21:09:44	success	NA
14fc944692cd93df077a431896ff5ee2	2026-02-26 21:10:33	success	NA
198b87f0bf3bfeeb36cf458e66703a28	2026-02-26 21:10:55	success	NA
1e0e3e833ff6bd05698a79a7296a1e5a	2026-02-26 21:12:30	success	NA
22ae35a9fac5766bdeb2aec504a318b7	2026-02-26 21:12:52	success	NA
2745fc7ca0b2e5a67d0d318b82cb3f3a	2026-02-26 21:14:37	success	NA
2b6f64ea5e146dce1f88c473e7a1f5dc	2026-02-26 21:15:16	success	NA
2feedf234aee376a64d0a709a98673a3	2026-02-26 21:16:33	success	NA
3450371eedc0c0cfebe58d74df8861e1	2026-02-26 21:17:04	success	NA
390e86e16d980187c526618d87f26cfc	2026-02-26 21:17:24	success	NA
3e07fb642280ba7f17ff300c8a014c92	2026-02-26 21:19:06	success	NA
4280451827af79b38dbcd5aeabba25fc	2026-02-26 21:19:23	success	NA
471df3058c2fe9249d22bf189d0779bf	2026-02-26 21:19:54	success	NA
4baeae93636483751055c4b71a7485a4	2026-02-26 21:22:11	success	NA
50489a01b8d212c43b8b8b41be38396b	2026-02-26 21:22:34	success	NA
54d038a12959a15cf051b1a5a3bedfdc	2026-02-26 21:23:29	success	NA
58e58eb20f961d880b9011cf28337fa7	2026-02-26 21:23:48	success	NA
5d47238f5680ce44b42b9745f37108c4	2026-02-26 21:24:03	success	NA
61b6967c1b9955fba5165ac4bb3714eb	2026-02-26 21:24:52	success	NA
65eb520f62e4ea7c87ae4ad2b96856e8	2026-02-26 21:25:14	success	NA
6a2e9dfc4db6e0b63dd95651c7d36004	2026-02-26 21:26:01	success	NA
6ea43afcda9f088b18190fb03e3d0223	2026-02-26 21:26:21	success	NA
735735dd2551ea5401083aee2660c4e3	2026-02-26 21:26:21	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/577/315/GCA_027577315.1_UCR_CoemRSA921_1.0/GCA_027577315.1_UCR_CoemRSA921_1.0_genomic.gff.gz: Forbidden
7820a166ce44a0709665eecab68c14b3	2026-02-26 21:26:21	fail	HTTP 403 downloading https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/991/655/GCA_029991655.1_BAK_1a.nuclear_genome/GCA_029991655.1_BAK_1a.nuclear_genome_genomic.gff.gz: Forbidden
7cd4a94f897b76fe373f201307013ade	2026-02-26 21:26:49	success	NA
80df0be04e79621e0ddfc48ecd61a5b7	2026-02-26 21:27:04	success	NA
85c224d5aa62ac64c6c56877384f5633	2026-02-26 21:27:18	fail	"FASTA index file /tmp/tmp.ae1jJ0Xva9/input.fna.fai created.
Warning: couldn't find fasta record for 'KB199650'!
Error: no genomic sequence available (check -g option!).
"
8a59cec5c761c26e3771812e61d4af41	2026-02-26 21:27:45	success	NA
8ee49bfea31ecb3f43a8c88e617e2c57	2026-02-26 21:27:58	success	NA
9308e1d390a25ae39ffec1334e3be637	2026-02-26 21:28:46	success	NA
976c2d0c7ed5dd3b860f00d3fb63f3c9	2026-02-26 21:29:24	success	NA
9bd7a274db3856e0baf44c9b0ff4f715	2026-02-26 21:30:41	success	NA
9ff8649833427b7cc09965d2f7b6d640	2026-02-26 21:31:26	fail	"FASTA index file /tmp/tmp.YTT5yHtdG8/input.fna.fai created.
Warning: couldn't find fasta record for 'MT'!
Error: no genomic sequence available (check -g option!).
"
a41003e069d5e5f49af40db6d68a01eb	2026-02-26 21:32:28	success	NA
a8b7c3b81a8788e6789998a1e4c8cf25	2026-02-26 21:34:49	success	NA
aceec42e9490e2a3c943e730d461cf39	2026-02-26 21:35:24	success	NA
b12af3affc6a5cf85e26d94940e93099	2026-02-26 21:36:51	success	NA
b57fb19ff31755b2402c924ecf0b8911	2026-02-26 21:39:02	success	NA
b9e6cb99eceb1b48ffaaabe5e18bbe1a	2026-02-26 21:39:26	success	NA
be7b927026a10cd1e05fc1a689974d5d	2026-02-26 21:39:55	success	NA
c3577b4e7721736c0dfa2ad7f09ec53a	2026-02-26 21:40:11	success	NA
c753ebf0406ba0478bc3051ed2575734	2026-02-26 21:40:46	success	NA
cb96a2deb7826d0d8e918e7f9936fca4	2026-02-26 21:41:27	success	NA
cfb4b6d8c9547c5efbc0c1cfd3fd12fe	2026-02-26 21:42:22	success	NA
d469d6635eb24c3c831162a7977edc21	2026-02-26 21:42:56	success	NA
d902f3470b267b045503f5057da70b39	2026-02-26 21:43:15	success	NA
dd4c1f41461e889513ab62be7de46a6a	2026-02-26 21:43:28	success	NA
e15a7effb4e6eddcac5e308f7d259261	2026-02-26 21:43:41	success	NA
e5c6ecabda66f4ee48f53eda70ba929e	2026-02-26 21:44:05	success	NA
ea3abffa9d010d155c501e92c676ba9e	2026-02-26 21:44:51	success	NA
eed7deaa1062ac346acc626d32a7d1c5	2026-02-26 21:46:01	success	NA
